backend	dataset	grid_rows	grid_cols	iterations	epochs	sigma	learning_rate	neighborhood_function	batch_size	train_len_factor	initialization	mapshape	pareto_fraction	n_threshold_steps	threshold_anchor	n_clusters	n_assigned	n_wrong	purity	coverage	paper_score	elapsed_s
torchsom	chainlink	60	100		150	8.0	0.5		32				0.15	200	upper	3	994	256	0.7425	0.9940	0.8952	9.2
torchsom	chainlink	50	82		150	8.0	0.5		32				0.2013	100	upper	3	997	252	0.7472	0.9970	0.8980	6.6
torchsom	chainlink	40	60		150	8.0	0.5		32				0.2013	100	upper	2	985	222	0.7746	0.9850	0.8053	4.2
torchsom	chainlink	60	100		150	8.0	0.5		32				0.2013	100	upper	3	994	256	0.7425	0.9940	0.8952	8.8
torchsom	chainlink	50	82		150	8.0	0.5		32				0.2013	200	upper	3	997	252	0.7472	0.9970	0.8980	6.8
torchsom	chainlink	40	60		150	8.0	0.5		32				0.2013	200	upper	2	989	223	0.7745	0.9890	0.8065	4.3
torchsom	chainlink	60	100		150	8.0	0.5		32				0.2013	200	upper	3	994	256	0.7425	0.9940	0.8952	9.2
torchsom	chainlink	50	82		150	8.0	0.5		32				0.25	100	upper	3	997	252	0.7472	0.9970	0.8980	6.7
torchsom	chainlink	40	60		150	8.0	0.5		32				0.25	100	upper	2	985	222	0.7746	0.9850	0.8053	4.2
torchsom	chainlink	60	100		150	8.0	0.5		32				0.25	100	upper	3	994	256	0.7425	0.9940	0.8952	8.8
torchsom	chainlink	50	82		150	8.0	0.5		32				0.25	200	upper	3	997	252	0.7472	0.9970	0.8980	6.7
torchsom	chainlink	40	60		150	8.0	0.5		32				0.25	200	upper	2	989	223	0.7745	0.9890	0.8065	4.3
torchsom	chainlink	60	100		150	8.0	0.5		32				0.25	200	upper	3	994	256	0.7425	0.9940	0.8952	9.3
torchsom	chainlink	50	82		150	20.0	0.3		32				0.15	100	upper	1	1000	500	0.5000	1.0000	0.6000	6.5
torchsom	chainlink	40	60		150	20.0	0.3		32				0.15	100	upper	1	932	459	0.5075	0.9320	0.5826	4.1
torchsom	chainlink	60	100		150	20.0	0.3		32				0.15	100	upper	1	1000	500	0.5000	1.0000	0.6000	8.9
torchsom	chainlink	50	82		150	20.0	0.3		32				0.15	200	upper	1	1000	500	0.5000	1.0000	0.6000	6.7
torchsom	chainlink	40	60		150	20.0	0.3		32				0.15	200	upper	2	928	420	0.5474	0.9280	0.6974	4.2
torchsom	chainlink	60	100		150	20.0	0.3		32				0.15	200	upper	1	1000	500	0.5000	1.0000	0.6000	9.1
torchsom	chainlink	50	82		150	20.0	0.3		32				0.2013	100	upper	1	1000	500	0.5000	1.0000	0.6000	6.5
torchsom	chainlink	40	60		150	20.0	0.3		32				0.2013	100	upper	1	932	459	0.5075	0.9320	0.5826	4.1
torchsom	chainlink	60	100		150	20.0	0.3		32				0.2013	100	upper	1	1000	500	0.5000	1.0000	0.6000	8.8
torchsom	chainlink	50	82		150	20.0	0.3		32				0.2013	200	upper	1	1000	500	0.5000	1.0000	0.6000	6.8
torchsom	chainlink	40	60		150	20.0	0.3		32				0.2013	200	upper	2	928	420	0.5474	0.9280	0.6974	4.2
torchsom	chainlink	60	100		150	20.0	0.3		32				0.2013	200	upper	1	1000	500	0.5000	1.0000	0.6000	9.1
torchsom	chainlink	50	82		150	20.0	0.3		32				0.25	100	upper	1	1000	500	0.5000	1.0000	0.6000	6.5
torchsom	chainlink	40	60		150	20.0	0.3		32				0.25	100	upper	1	932	459	0.5075	0.9320	0.5826	4.1
torchsom	chainlink	60	100		150	20.0	0.3		32				0.25	100	upper	1	1000	500	0.5000	1.0000	0.6000	8.7
torchsom	chainlink	50	82		150	20.0	0.3		32				0.25	200	upper	1	1000	500	0.5000	1.0000	0.6000	6.9
torchsom	chainlink	40	60		150	20.0	0.3		32				0.25	200	upper	2	928	420	0.5474	0.9280	0.6974	4.5
torchsom	chainlink	60	100		150	20.0	0.3		32				0.25	200	upper	1	1000	500	0.5000	1.0000	0.6000	9.3
torchsom	chainlink	50	82		150	20.0	0.5		32				0.15	100	upper	1	1000	500	0.5000	1.0000	0.6000	6.6
torchsom	chainlink	40	60		150	20.0	0.5		32				0.15	100	upper	1	932	459	0.5075	0.9320	0.5826	4.1
torchsom	chainlink	60	100		150	20.0	0.5		32				0.15	100	upper	1	1000	500	0.5000	1.0000	0.6000	8.7
torchsom	chainlink	50	82		150	20.0	0.5		32				0.15	200	upper	1	1000	500	0.5000	1.0000	0.6000	6.8
torchsom	chainlink	40	60		150	20.0	0.5		32				0.15	200	upper	2	932	416	0.5536	0.9320	0.7011	4.3
torchsom	chainlink	60	100		150	20.0	0.5		32				0.15	200	upper	1	1000	500	0.5000	1.0000	0.6000	9.1
torchsom	chainlink	50	82		150	20.0	0.5		32				0.2013	100	upper	1	1000	500	0.5000	1.0000	0.6000	6.6
torchsom	chainlink	40	60		150	20.0	0.5		32				0.2013	100	upper	1	932	459	0.5075	0.9320	0.5826	4.1
torchsom	chainlink	60	100		150	20.0	0.5		32				0.2013	100	upper	1	1000	500	0.5000	1.0000	0.6000	8.8
torchsom	chainlink	50	82		150	20.0	0.5		32				0.2013	200	upper	1	1000	500	0.5000	1.0000	0.6000	6.7
torchsom	chainlink	40	60		150	20.0	0.5		32				0.2013	200	upper	2	932	416	0.5536	0.9320	0.7011	4.2
torchsom	chainlink	60	100		150	20.0	0.5		32				0.2013	200	upper	1	1000	500	0.5000	1.0000	0.6000	9.0
torchsom	chainlink	50	82		150	20.0	0.5		32				0.25	100	upper	1	1000	500	0.5000	1.0000	0.6000	6.6
torchsom	chainlink	40	60		150	20.0	0.5		32				0.25	100	upper	1	932	459	0.5075	0.9320	0.5826	4.1
torchsom	chainlink	60	100		150	20.0	0.5		32				0.25	100	upper	1	1000	500	0.5000	1.0000	0.6000	8.7
torchsom	chainlink	50	82		150	20.0	0.5		32				0.25	200	upper	1	1000	500	0.5000	1.0000	0.6000	6.8
torchsom	chainlink	40	60		150	20.0	0.5		32				0.25	200	upper	2	932	416	0.5536	0.9320	0.7011	4.2
torchsom	chainlink	60	100		150	20.0	0.5		32				0.25	200	upper	1	1000	500	0.5000	1.0000	0.6000	9.1
torchsom	chainlink	50	82		400	1.0	0.3		32				0.15	100	upper	15	31	17	0.4516	0.0310	0.1899	17.1
torchsom	chainlink	40	60		400	1.0	0.3		32				0.15	100	upper	22	152	79	0.4803	0.1520	0.2377	10.8
